D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_37_878.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_37_878.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_37_878.jpg, -0.3001708, 1, 0, 6.38509
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_37_988.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_37_988.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_37_988.jpg, -0.380241, 1, 0, 7.491047
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_090.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_090.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_090.jpg, -0.07291591, 1, 0, 8.624688
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_197.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_197.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_197.jpg, -0.1559492, 1, 0, 9.95866
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_306.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_306.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_306.jpg, -0.4536532, 1, 0, 11.00672
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_410.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_410.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_410.jpg, -0.1117809, 1, 0, 11.88147
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_519.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_519.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_519.jpg, -0.03082687, 1, 0, 13.29462
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_619.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_619.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_619.jpg, -0.2610051, 1, 0, 14.45775
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_723.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_723.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_723.jpg, 0, 1, 0, 15.47001
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_831.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_831.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_831.jpg, 0, 1, 0, 16.5737
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_38_932.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_38_932.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_38_932.jpg, -0.1853977, 1, 0, 17.57435
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_046.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_046.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_046.jpg, -0.5479504, 1, 0, 18.60551
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_146.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_146.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_146.jpg, -0.5296625, 1, 0, 19.45448
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_247.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_247.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_247.jpg, -0.1955876, 1, 0, 20.56274
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_356.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_356.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_356.jpg, 0, 1, 0, 21.47372
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_462.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_462.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_462.jpg, 0, 1, 0, 22.67376
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_567.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_567.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_567.jpg, 0, 1, 0, 23.67395
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_667.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_667.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_667.jpg, 0, 1, 0, 24.63793
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_777.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_777.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_777.jpg, 0, 1, 0, 25.79049
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_886.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_886.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_886.jpg, 0, 1, 0, 26.73935
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_39_997.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_39_997.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_39_997.jpg, -0.1680409, 1, 0, 27.85444
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_097.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_097.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_097.jpg, -0.468304, 1, 0, 28.6377
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_200.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_200.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_200.jpg, -0.1590645, 1, 0, 29.52884
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_308.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_308.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_308.jpg, 0, 1, 0, 30.18943
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_420.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_420.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_420.jpg, 0, 1, 0, 30.19016
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_529.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_529.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_529.jpg, -0.2947118, 1, 0, 30.17252
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_635.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_635.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_635.jpg, -0.2147992, 1, 0, 30.19076
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_739.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_739.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_739.jpg, 0, 1, 0, 30.18859
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_847.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_847.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_847.jpg, -0.1576952, 1, 0, 30.18754
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_40_946.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_40_946.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_40_946.jpg, 0, 1, 0, 30.19019
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_056.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_056.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_056.jpg, 0, 1, 0, 30.19029
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_167.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_167.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_167.jpg, 0, 1, 0, 30.19092
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_269.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_269.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_269.jpg, -0.1349463, 1, 0, 30.18556
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_409.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_409.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_409.jpg, -0.1295997, 1, 0, 30.18692
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_509.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_509.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_509.jpg, -0.4322048, 1, 0, 30.1544
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_610.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_610.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_610.jpg, -0.163866, 1, 0, 30.19197
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_713.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_713.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_713.jpg, 0, 1, 0, 30.18928
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_824.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_824.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_824.jpg, -0.3330751, 1, 0, 30.17093
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_41_932.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_41_932.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_41_932.jpg, -0.2456985, 1, 0, 30.19016
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_045.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_045.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_045.jpg, 0, 1, 0, 30.18901
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_146.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_146.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_146.jpg, 0, 1, 0, 30.19016
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_250.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_250.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_250.jpg, 0, 1, 0, 30.19031
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_365.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_365.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_365.jpg, 0.3446796, 1, 0, 30.16171
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_470.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_470.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_470.jpg, 0.3269931, 1, 0, 30.18192
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_571.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_571.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_571.jpg, 0.06690269, 1, 0, 30.18938
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_674.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_674.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_674.jpg, -0.1753709, 1, 0, 30.1731
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_785.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_785.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_785.jpg, -0.0956267, 1, 0, 30.18984
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_886.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_886.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_886.jpg, 0, 1, 0, 30.18974
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_42_987.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_42_987.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_42_987.jpg, -0.2676903, 1, 0, 30.1755
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_098.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_098.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_098.jpg, 0, 1, 0, 30.18962
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_206.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_206.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_206.jpg, 0, 1, 0, 30.19017
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_324.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_324.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_324.jpg, -0.3527033, 1, 0, 30.16308
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_434.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_434.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_434.jpg, -0.5643382, 1, 0, 30.13964
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_541.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_541.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_541.jpg, -0.1948214, 1, 0, 30.19491
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_643.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_643.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_643.jpg, 0, 1, 0, 30.18657
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_747.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_747.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_747.jpg, 0, 1, 0, 30.19001
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_854.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_854.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_854.jpg, 0, 1, 0, 30.19032
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_43_957.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_43_957.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_43_957.jpg, 0, 1, 0, 30.19032
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_070.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_070.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_070.jpg, 0, 1, 0, 30.19029
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_197.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_197.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_197.jpg, 0, 1, 0, 30.19028
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_305.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_305.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_305.jpg, 0, 1, 0, 30.1903
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_412.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_412.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_412.jpg, 0, 1, 0, 30.1902
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_512.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_512.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_512.jpg, -0.2610812, 1, 0, 30.17417
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_615.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_615.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_615.jpg, 0, 1, 0, 30.18998
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_716.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_716.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_716.jpg, 0, 1, 0, 30.19025
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_819.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_819.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_819.jpg, 0, 1, 0, 30.1903
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_44_919.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_44_919.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_44_919.jpg, 0, 1, 0, 30.19031
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_029.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_029.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_029.jpg, 0, 1, 0, 30.1903
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_139.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_139.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_139.jpg, 0, 1, 0, 30.19031
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_252.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_252.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_252.jpg, -0.336569, 1, 0, 30.16381
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_352.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_352.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_352.jpg, -0.07350092, 1, 0, 30.1911
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_453.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_453.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_453.jpg, 0, 1, 0, 30.18988
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_555.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_555.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_555.jpg, 0, 1, 0, 30.19031
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_659.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_659.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_659.jpg, 0, 1, 0, 30.19029
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_771.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_771.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_771.jpg, 0, 1, 0, 30.19031
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_872.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_872.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_872.jpg, 0, 1, 0, 30.19028
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_45_982.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_45_982.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_45_982.jpg, -0.2022656, 1, 0, 30.17979
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_46_087.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_46_087.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_46_087.jpg, 0, 1, 0, 30.18991
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_46_197.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_46_197.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_46_197.jpg, 0, 1, 0, 30.19027
D:\Man hinh\DATA\IMG\center_2021_11_14_00_22_46_307.jpg, D:\Man hinh\DATA\IMG\left_2021_11_14_00_22_46_307.jpg, D:\Man hinh\DATA\IMG\right_2021_11_14_00_22_46_307.jpg, -0.2183419, 1, 0, 30.17898
